等级,代码,名称,现价,量比,历史胜率,周线RSI,距60日线,今日涨跌
S-周线底启动,002053,云南能投,11.21,0.6,0.0%,29.9,7.1%,-0.3%
SSS-战略共振,605050,福然德,12.91,0.87,100.0%,29.6,4.2%,1.4%
SSS-战略共振,600586,金晶科技,5.26,0.82,75.0%,8.9,18.2%,0.8%
