代码,名称,现价,涨停日,回调天数,信号强度,操作建议,买入逻辑
603336,宏辉果蔬,7.93,2026-06-29,4,强,每只6000元,回踩实体中轴，量能腰斩(0.39)
600446,金证股份,10.46,2026-07-01,2,强,每只6000元,回踩实体中轴，量能腰斩(0.59)
