日期,代码,名称,收盘价,涨跌幅,换手率,信号强度,操作建议
2026-03-02,601611,中国核建,17.02,3.91,3.77,3 级,试错介入：分批建仓
2026-03-02,002040,南 京 港,11.97,10.02,11.99,3 级,试错介入：分批建仓
2026-03-02,000803,山高环能,9.91,4.1,8.74,3 级,试错介入：分批建仓
2026-03-02,601872,招商轮船,17.86,9.98,5.14,3 级,试错介入：分批建仓
2026-03-02,601598,中国外运,6.17,3.52,0.8,3 级,试错介入：分批建仓
